Date,Open,High,Low,Close
2022-06-24 00:00:00+01:00,20.009899139404297,20.076200485229492,19.824920654296875,20.009899139404297
2022-06-27 00:00:00+01:00,19.892559051513672,19.937509536743164,19.8080997467041,19.892559051513672
2022-06-28 00:00:00+01:00,19.90290069580078,20.021099090576172,19.860700607299805,19.90290069580078
2022-06-29 00:00:00+01:00,20.1466007232666,20.20599937438965,20.061599731445312,20.1466007232666
2022-06-30 00:00:00+01:00,20.130359649658203,20.256479263305664,20.112499237060547,20.130359649658203
2022-07-01 00:00:00+01:00,20.102949142456055,20.449689865112305,20.08839988708496,20.102949142456055
2022-07-04 00:00:00+01:00,20.250200271606445,20.334569931030273,20.204599380493164,20.250200271606445
2022-07-05 00:00:00+01:00,20.268400192260742,20.601980209350586,20.222000122070312,20.268400192260742
2022-07-06 00:00:00+01:00,20.522899627685547,20.782970428466797,20.480499267578125,20.522899627685547
2022-07-07 00:00:00+01:00,20.64109992980957,20.672710418701172,20.512500762939453,20.64109992980957
2022-07-08 00:00:00+01:00,20.493999481201172,20.584030151367188,20.365190505981445,20.493999481201172
2022-07-11 00:00:00+01:00,20.46269989013672,20.78154945373535,20.453399658203125,20.46269989013672
2022-07-12 00:00:00+01:00,20.721200942993164,20.9254207611084,20.719900131225586,20.721200942993164
2022-07-13 00:00:00+01:00,20.8664608001709,20.99049949645996,20.70808982849121,20.8664608001709
2022-07-14 00:00:00+01:00,20.790800094604492,21.04184913635254,20.74970054626465,20.790800094604492
2022-07-15 00:00:00+01:00,20.805889129638672,20.886489868164062,20.553300857543945,20.805889129638672
2022-07-18 00:00:00+01:00,20.49959945678711,20.520259857177734,20.32029914855957,20.49959945678711
2022-07-19 00:00:00+01:00,20.44502067565918,20.46826934814453,20.307199478149414,20.44502067565918
2022-07-20 00:00:00+01:00,20.519800186157227,20.587820053100586,20.43440055847168,20.519800186157227
2022-07-21 00:00:00+01:00,20.54210090637207,20.695199966430664,20.47566032409668,20.54210090637207
2022-07-22 00:00:00+01:00,20.65410041809082,20.71879005432129,20.490100860595703,20.65410041809082
2022-07-25 00:00:00+01:00,20.53459930419922,20.578659057617188,20.38909912109375,20.53459930419922
2022-07-26 00:00:00+01:00,20.450700759887695,20.534400939941406,20.398300170898438,20.450700759887695
2022-07-27 00:00:00+01:00,20.453699111938477,20.56039047241211,20.36989974975586,20.453699111938477
2022-07-28 00:00:00+01:00,20.373300552368164,20.442899703979492,20.295499801635742,20.373300552368164
2022-07-29 00:00:00+01:00,20.281200408935547,20.37809944152832,20.195100784301758,20.281200408935547
2022-08-01 00:00:00+01:00,20.374500274658203,20.420799255371094,20.23040008544922,20.374500274658203
2022-08-02 00:00:00+01:00,20.383499145507812,20.529010772705078,20.383699417114258,20.383499145507812
2022-08-03 00:00:00+01:00,20.810909271240234,20.82468032836914,20.553199768066406,20.810909271240234
2022-08-04 00:00:00+01:00,20.492700576782227,20.496599197387695,20.290870666503906,20.492700576782227
2022-08-05 00:00:00+01:00,20.323699951171875,20.48724937438965,20.30270004272461,20.323699951171875
2022-08-08 00:00:00+01:00,20.42140007019043,20.436500549316406,20.244300842285156,20.42140007019043
2022-08-09 00:00:00+01:00,20.2406005859375,20.299270629882812,20.187700271606445,20.2406005859375
2022-08-10 00:00:00+01:00,20.239999771118164,20.26675033569336,19.904399871826172,20.239999771118164
2022-08-11 00:00:00+01:00,20.015100479125977,20.044200897216797,19.89430046081543,20.015100479125977
2022-08-12 00:00:00+01:00,19.93320083618164,19.97410011291504,19.855600357055664,19.93320083618164
2022-08-15 00:00:00+01:00,19.85363006591797,20.005090713500977,19.821800231933594,19.85363006591797
2022-08-16 00:00:00+01:00,19.808300018310547,19.96360969543457,19.802900314331055,19.808300018310547
2022-08-17 00:00:00+01:00,19.903539657592773,20.08102035522461,19.88290023803711,19.903539657592773
2022-08-18 00:00:00+01:00,19.970399856567383,20.09164047241211,19.916500091552734,19.970399856567383
2022-08-19 00:00:00+01:00,20.130159378051758,20.263830184936523,20.117000579833984,20.130159378051758
2022-08-22 00:00:00+01:00,20.189050674438477,20.236520767211914,20.13479995727539,20.189050674438477
2022-08-23 00:00:00+01:00,20.12689971923828,20.158090591430664,19.9424991607666,20.12689971923828
2022-08-24 00:00:00+01:00,19.983680725097656,20.00666046142578,19.8794002532959,19.983680725097656
2022-08-25 00:00:00+01:00,19.902599334716797,19.957820892333984,19.837099075317383,19.902599334716797
2022-08-26 00:00:00+01:00,19.919099807739258,19.969419479370117,19.858200073242188,19.919099807739258
2022-08-29 00:00:00+01:00,20.067800521850586,20.1452693939209,19.964099884033203,20.067800521850586
2022-08-30 00:00:00+01:00,19.984800338745117,20.140300750732422,19.89859962463379,19.984800338745117
2022-08-31 00:00:00+01:00,20.127300262451172,20.236879348754883,20.07029914855957,20.127300262451172
2022-09-01 00:00:00+01:00,20.186660766601562,20.290620803833008,20.133399963378906,20.186660766601562
2022-09-02 00:00:00+01:00,20.166900634765625,20.199310302734375,19.912399291992188,20.166900634765625
2022-09-05 00:00:00+01:00,19.970500946044922,20.022600173950195,19.933900833129883,19.970500946044922
2022-09-06 00:00:00+01:00,19.965599060058594,20.166790008544922,19.9345703125,19.965599060058594
2022-09-07 00:00:00+01:00,20.131500244140625,20.185380935668945,20.005699157714844,20.131500244140625
2022-09-08 00:00:00+01:00,19.981800079345703,20.095399856567383,19.939699172973633,19.981800079345703
2022-09-09 00:00:00+01:00,19.933500289916992,19.94499969482422,19.8572998046875,19.933500289916992
2022-09-12 00:00:00+01:00,19.859100341796875,19.88365936279297,19.74250030517578,19.859100341796875
2022-09-13 00:00:00+01:00,19.830020904541016,20.09122085571289,19.77280044555664,19.830020904541016
2022-09-14 00:00:00+01:00,20.03190040588379,20.066659927368164,19.940799713134766,20.03190040588379
2022-09-15 00:00:00+01:00,19.95159912109375,20.0814208984375,19.939699172973633,19.95159912109375
2022-09-16 00:00:00+01:00,20.08099937438965,20.15753936767578,20.00819969177246,20.08099937438965
2022-09-19 00:00:00+01:00,20.03022003173828,20.15644073486328,19.971599578857422,20.03022003173828
2022-09-20 00:00:00+01:00,19.903099060058594,20.075620651245117,19.88755989074707,19.903099060058594
2022-09-21 00:00:00+01:00,19.976299285888672,20.039779663085938,19.960399627685547,19.976299285888672
2022-09-22 00:00:00+01:00,20.044099807739258,20.074630737304688,19.833499908447266,20.044099807739258
2022-09-23 00:00:00+01:00,19.919200897216797,20.18560028076172,19.89430046081543,19.919200897216797
2022-09-26 00:00:00+01:00,20.211259841918945,20.371030807495117,20.1875,20.211259841918945
2022-09-27 00:00:00+01:00,20.37074089050293,20.42392921447754,20.2544002532959,20.37074089050293
2022-09-28 00:00:00+01:00,20.368629455566406,20.575759887695312,20.273500442504883,20.368629455566406
2022-09-29 00:00:00+01:00,20.18494987487793,20.274110794067383,20.106300354003906,20.18494987487793
2022-09-30 00:00:00+01:00,20.12455940246582,20.191410064697266,20.04330062866211,20.12455940246582
2022-10-03 00:00:00+01:00,20.117389678955078,20.13088035583496,19.95730972290039,20.117389678955078
2022-10-04 00:00:00+01:00,20.00670051574707,20.044240951538086,19.94849967956543,20.00670051574707
2022-10-05 00:00:00+01:00,19.965190887451172,20.149709701538086,19.929800033569336,19.965190887451172
2022-10-06 00:00:00+01:00,20.03380012512207,20.15233039855957,19.999399185180664,20.03380012512207
2022-10-07 00:00:00+01:00,20.100099563598633,20.131200790405273,20.007999420166016,20.100099563598633
2022-10-10 00:00:00+01:00,20.029800415039062,20.05462074279785,19.934499740600586,20.029800415039062
2022-10-11 00:00:00+01:00,19.94029998779297,20.018009185791016,19.935800552368164,19.94029998779297
2022-10-12 00:00:00+01:00,20.06555938720703,20.1112003326416,19.996700286865234,20.06555938720703
2022-10-13 00:00:00+01:00,19.97319984436035,20.147899627685547,19.937000274658203,19.97319984436035
2022-10-14 00:00:00+01:00,19.97570037841797,20.10218048095703,19.950199127197266,19.97570037841797
2022-10-17 00:00:00+01:00,20.015899658203125,20.043149948120117,19.96030044555664,20.015899658203125
2022-10-18 00:00:00+01:00,19.971799850463867,20.050199508666992,19.947599411010742,19.971799850463867
2022-10-19 00:00:00+01:00,20.01889991760254,20.16830062866211,19.999900817871094,20.01889991760254
2022-10-20 00:00:00+01:00,20.127410888671875,20.156400680541992,20.010400772094727,20.127410888671875
2022-10-21 00:00:00+01:00,20.042760848999023,20.136520385742188,19.893909454345703,20.042760848999023
2022-10-24 00:00:00+01:00,19.9325008392334,20.001850128173828,19.916799545288086,19.9325008392334
2022-10-25 00:00:00+01:00,19.908100128173828,19.936859130859375,19.845699310302734,19.908100128173828
2022-10-26 00:00:00+01:00,19.866600036621094,19.888580322265625,19.797399520874023,19.866600036621094
2022-10-27 00:00:00+01:00,19.943029403686523,20.036130905151367,19.804500579833984,19.943029403686523
2022-10-28 00:00:00+01:00,19.840309143066406,19.888469696044922,19.800100326538086,19.840309143066406
2022-10-31 00:00:00+00:00,19.820199966430664,19.91568946838379,19.795820236206055,19.820199966430664
2022-11-01 00:00:00+00:00,19.79319953918457,19.806400299072266,19.66790008544922,19.79319953918457
2022-11-02 00:00:00+00:00,19.724899291992188,19.737350463867188,19.648799896240234,19.724899291992188
2022-11-03 00:00:00+00:00,19.67840003967285,19.77630043029785,19.625999450683594,19.67840003967285
2022-11-04 00:00:00+00:00,19.670270919799805,19.670000076293945,19.445999145507812,19.670270919799805
2022-11-07 00:00:00+00:00,19.5633602142334,19.574739456176758,19.436500549316406,19.5633602142334
2022-11-08 00:00:00+00:00,19.443099975585938,19.50598907470703,19.423200607299805,19.443099975585938
2022-11-09 00:00:00+00:00,19.537620544433594,19.629150390625,19.497400283813477,19.537620544433594
2022-11-10 00:00:00+00:00,19.56209945678711,19.597389221191406,19.328899383544922,19.56209945678711
2022-11-11 00:00:00+00:00,19.315509796142578,19.584199905395508,19.25659942626953,19.315509796142578
2022-11-14 00:00:00+00:00,19.514429092407227,19.569969177246094,19.374099731445312,19.514429092407227
2022-11-15 00:00:00+00:00,19.33919906616211,19.393470764160156,19.251100540161133,19.33919906616211
2022-11-16 00:00:00+00:00,19.34119987487793,19.39742088317871,19.269500732421875,19.34119987487793
2022-11-17 00:00:00+00:00,19.33333969116211,19.470399856567383,19.30229949951172,19.33333969116211
2022-11-18 00:00:00+00:00,19.399900436401367,19.530080795288086,19.375699996948242,19.399900436401367
2022-11-21 00:00:00+00:00,19.443199157714844,19.54467010498047,19.408300399780273,19.443199157714844
2022-11-22 00:00:00+00:00,19.531600952148438,19.56679916381836,19.434799194335938,19.531600952148438
2022-11-23 00:00:00+00:00,19.441909790039062,19.447650909423828,19.322099685668945,19.441909790039062
2022-11-24 00:00:00+00:00,19.334999084472656,19.36989974975586,19.325000762939453,19.334999084472656
2022-11-25 00:00:00+00:00,19.38129997253418,19.418100357055664,19.315500259399414,19.38129997253418
2022-11-28 00:00:00+00:00,19.34354019165039,19.364320755004883,19.28529930114746,19.34354019165039
2022-11-29 00:00:00+00:00,19.296300888061523,19.31913948059082,19.026899337768555,19.296300888061523
2022-11-30 00:00:00+00:00,19.23200035095215,19.453189849853516,19.185100555419922,19.23200035095215
2022-12-01 00:00:00+00:00,19.264850616455078,19.34345054626465,19.119300842285156,19.264850616455078
2022-12-02 00:00:00+00:00,19.128299713134766,19.381549835205078,19.108800888061523,19.128299713134766
2022-12-05 00:00:00+00:00,19.38298988342285,19.856000900268555,19.334299087524414,19.38298988342285
2022-12-06 00:00:00+00:00,19.721399307250977,19.85342025756836,19.620899200439453,19.721399307250977
2022-12-07 00:00:00+00:00,19.7544002532959,19.826080322265625,19.642499923706055,19.7544002532959
2022-12-08 00:00:00+00:00,19.666900634765625,19.734439849853516,19.635700225830078,19.666900634765625
2022-12-09 00:00:00+00:00,19.621559143066406,19.836200714111328,19.594900131225586,19.621559143066406
2022-12-12 00:00:00+00:00,19.786699295043945,19.868799209594727,19.716699600219727,19.786699295043945
2022-12-13 00:00:00+00:00,19.847299575805664,19.881450653076172,19.60700035095215,19.847299575805664
2022-12-14 00:00:00+00:00,19.542020797729492,19.742250442504883,19.502700805664062,19.542020797729492
2022-12-15 00:00:00+00:00,19.609399795532227,19.842100143432617,19.608699798583984,19.609399795532227
2022-12-16 00:00:00+00:00,19.74959945678711,19.880199432373047,19.72960090637207,19.74959945678711
2022-12-19 00:00:00+00:00,19.79690933227539,19.834320068359375,19.698400497436523,19.79690933227539
2022-12-20 00:00:00+00:00,19.787599563598633,19.89525032043457,19.674699783325195,19.787599563598633
2022-12-21 00:00:00+00:00,19.754199981689453,19.791650772094727,19.646499633789062,19.754199981689453
2022-12-22 00:00:00+00:00,19.659589767456055,19.678939819335938,19.53969955444336,19.659589767456055
2022-12-23 00:00:00+00:00,19.559499740600586,19.579479217529297,19.401199340820312,19.559499740600586
2022-12-26 00:00:00+00:00,19.337390899658203,19.41710090637207,19.313379287719727,19.337390899658203
2022-12-27 00:00:00+00:00,19.363069534301758,19.450170516967773,19.326000213623047,19.363069534301758
2022-12-28 00:00:00+00:00,19.462099075317383,19.4950008392334,19.372400283813477,19.462099075317383
2022-12-29 00:00:00+00:00,19.422300338745117,19.4375,19.295900344848633,19.422300338745117
2022-12-30 00:00:00+00:00,19.457599639892578,19.585750579833984,19.393800735473633,19.457599639892578
2023-01-02 00:00:00+00:00,19.44659996032715,19.517549514770508,19.4431095123291,19.44659996032715
2023-01-03 00:00:00+00:00,19.458799362182617,19.52873992919922,19.38661003112793,19.458799362182617
2023-01-04 00:00:00+00:00,19.40760040283203,19.409929275512695,19.24329948425293,19.40760040283203
2023-01-05 00:00:00+00:00,19.38680076599121,19.43004035949707,19.326099395751953,19.38680076599121
2023-01-06 00:00:00+00:00,19.31855010986328,19.34341049194336,19.132699966430664,19.31855010986328
2023-01-09 00:00:00+00:00,19.124300003051758,19.190500259399414,19.089599609375,19.124300003051758
2023-01-10 00:00:00+00:00,19.124500274658203,19.173460006713867,19.077299118041992,19.124500274658203
2023-01-11 00:00:00+00:00,19.059600830078125,19.1099796295166,19.000410079956055,19.059600830078125
2023-01-12 00:00:00+00:00,18.942399978637695,18.978540420532227,18.816429138183594,18.942399978637695
2023-01-13 00:00:00+00:00,18.844310760498047,18.910980224609375,18.755800247192383,18.844310760498047
2023-01-16 00:00:00+00:00,18.774200439453125,18.851919174194336,18.718799591064453,18.774200439453125
2023-01-17 00:00:00+00:00,18.77790069580078,18.82900047302246,18.71969985961914,18.77790069580078
2023-01-18 00:00:00+00:00,18.64150047302246,18.76922035217285,18.555599212646484,18.64150047302246
2023-01-19 00:00:00+00:00,18.874059677124023,19.074499130249023,18.856300354003906,18.874059677124023
2023-01-20 00:00:00+00:00,18.98270034790039,19.017749786376953,18.871000289916992,18.98270034790039
2023-01-23 00:00:00+00:00,18.874189376831055,18.88850975036621,18.78030014038086,18.857770919799805
2023-01-24 00:00:00+00:00,18.81325912475586,18.886899948120117,18.775279998779297,18.81325912475586
2023-01-25 00:00:00+00:00,18.783599853515625,18.848339080810547,18.7539005279541,18.783599853515625
2023-01-26 00:00:00+00:00,18.776199340820312,18.89525032043457,18.772300720214844,18.776199340820312
2023-01-27 00:00:00+00:00,18.79669952392578,18.827590942382812,18.705400466918945,18.79669952392578
2023-01-30 00:00:00+00:00,18.768749237060547,18.804399490356445,18.73579978942871,18.768749237060547
2023-01-31 00:00:00+00:00,18.75860023498535,18.84708023071289,18.723800659179688,18.75860023498535
2023-02-01 00:00:00+00:00,18.842870712280273,18.870410919189453,18.69729995727539,18.842870712280273
2023-02-02 00:00:00+00:00,18.58289909362793,18.63089942932129,18.497600555419922,18.58289909362793
2023-02-03 00:00:00+00:00,18.641399383544922,18.956100463867188,18.63050079345703,18.641399383544922
2023-02-06 00:00:00+00:00,18.990869522094727,19.28611946105957,18.99057960510254,18.990869522094727
2023-02-07 00:00:00+00:00,19.167999267578125,19.175270080566406,19.022199630737305,19.167999267578125
2023-02-08 00:00:00+00:00,18.881500244140625,18.979509353637695,18.81679916381836,18.881500244140625
2023-02-09 00:00:00+00:00,18.934450149536133,18.991390228271484,18.831899642944336,18.934450149536133
2023-02-10 00:00:00+00:00,18.77829933166504,18.828950881958008,18.638900756835938,18.77829933166504
2023-02-13 00:00:00+00:00,18.67840003967285,18.722110748291016,18.602500915527344,18.67840003967285
2023-02-14 00:00:00+00:00,18.565040588378906,18.67074966430664,18.505630493164062,18.565040588378906
2023-02-15 00:00:00+00:00,18.50480079650879,18.741840362548828,18.493000030517578,18.50480079650879
2023-02-16 00:00:00+00:00,18.584550857543945,18.680299758911133,18.506399154663086,18.584550857543945
2023-02-17 00:00:00+00:00,18.54871940612793,18.67251968383789,18.410200119018555,18.54871940612793
2023-02-20 00:00:00+00:00,18.36737060546875,18.434959411621094,18.315500259399414,18.36737060546875
2023-02-21 00:00:00+00:00,18.38520050048828,18.44615936279297,18.329999923706055,18.38520050048828
2023-02-22 00:00:00+00:00,18.429899215698242,18.47709083557129,18.324649810791016,18.429899215698242
2023-02-23 00:00:00+00:00,18.364580154418945,18.45347023010254,18.286399841308594,18.364580154418945
2023-02-24 00:00:00+00:00,18.36865997314453,18.49312973022461,18.33880043029785,18.36865997314453
2023-02-27 00:00:00+00:00,18.39133071899414,18.419950485229492,18.31279945373535,18.39133071899414
2023-02-28 00:00:00+00:00,18.366899490356445,18.41027069091797,18.297399520874023,18.366899490356445
2023-03-01 00:00:00+00:00,18.300939559936523,18.327009201049805,18.06399917602539,18.300939559936523
2023-03-02 00:00:00+00:00,18.115970611572266,18.190269470214844,18.088699340820312,18.115970611572266
2023-03-03 00:00:00+00:00,18.105300903320312,18.115699768066406,17.982839584350586,18.105300903320312
2023-03-06 00:00:00+00:00,17.97800064086914,18.03605079650879,17.93670082092285,17.97800064086914
2023-03-07 00:00:00+00:00,18.00135040283203,18.16999053955078,17.955699920654297,18.00135040283203
2023-03-08 00:00:00+00:00,18.100099563598633,18.12179946899414,17.904340744018555,18.100099563598633
2023-03-09 00:00:00+00:00,17.97075080871582,18.098899841308594,17.885499954223633,17.97075080871582
2023-03-10 00:00:00+00:00,18.329639434814453,18.580459594726562,18.25670051574707,18.329639434814453
2023-03-13 00:00:00+00:00,18.31702995300293,19.144630432128906,18.229299545288086,18.31702995300293
2023-03-14 00:00:00+00:00,18.91908073425293,19.14777946472168,18.588600158691406,18.91908073425293
2023-03-15 00:00:00+00:00,18.600500106811523,19.018400192260742,18.58970069885254,18.600500106811523
2023-03-16 00:00:00+00:00,18.991899490356445,19.174449920654297,18.90180015563965,18.991899490356445
2023-03-17 00:00:00+00:00,18.769390106201172,18.979799270629883,18.636859893798828,18.769390106201172
2023-03-20 00:00:00+00:00,18.843420028686523,19.224950790405273,18.790019989013672,18.843420028686523
2023-03-21 00:00:00+00:00,18.814599990844727,18.87523078918457,18.63629913330078,18.814599990844727
2023-03-22 00:00:00+00:00,18.62405014038086,18.650400161743164,18.50320053100586,18.62405014038086
2023-03-23 00:00:00+00:00,18.593360900878906,18.605520248413086,18.45330047607422,18.593360900878906
2023-03-24 00:00:00+00:00,18.567899703979492,18.794950485229492,18.494670867919922,18.567899703979492
2023-03-27 00:00:00+01:00,18.427059173583984,18.452180862426758,18.31599998474121,18.427059173583984
2023-03-28 00:00:00+01:00,18.318599700927734,18.35407066345215,18.229999542236328,18.318599700927734
2023-03-29 00:00:00+01:00,18.219200134277344,18.233240127563477,18.08009910583496,18.219200134277344
2023-03-30 00:00:00+01:00,18.094030380249023,18.15665054321289,18.035600662231445,18.094030380249023
2023-03-31 00:00:00+01:00,18.089550018310547,18.119029998779297,17.991899490356445,18.089550018310547
2023-04-03 00:00:00+01:00,18.03915023803711,18.1289005279541,17.953100204467773,18.03915023803711
2023-04-04 00:00:00+01:00,18.087570190429688,18.1748104095459,17.999500274658203,18.087570190429688
2023-04-05 00:00:00+01:00,18.112499237060547,18.386749267578125,18.08919906616211,18.112499237060547
2023-04-06 00:00:00+01:00,18.308799743652344,18.37470054626465,18.199399948120117,18.308799743652344
2023-04-07 00:00:00+01:00,18.227100372314453,18.264999389648438,18.088899612426758,18.227100372314453
2023-04-10 00:00:00+01:00,18.134700775146484,18.275779724121094,18.062000274658203,18.134700775146484
2023-04-11 00:00:00+01:00,18.14310073852539,18.21541976928711,18.095800399780273,18.14310073852539
